Code,Name,vga-nvidia,vga-amd,amd,asrock,asus,evga,galax,gigabyte,hp,inno3d,leadtek,msi,palit,pny,quadro,sapphire,zotac,duoi-2trieu,2trieu-3trieu,3trieu-5trieu,5trieu-7trieu,7trieu-9trieu,9trieu-12trieu,12trieu-15trieu,15trieu-18trieu,18trieu-24trieu,tren-24trieu,gaming-1,do-hoa-kien-truc,pho-thong-van-phong,nvidia-gt-710,nvidia-gt-1030,nvidia-gtx-1650,nvidia-gtx-1650-super,nvidia-gtx-1660,nvidia-gtx-1660-super,nvidia-gtx-1660-ti,nvidia-rtx-2060,nvidia-rtx-2060-super,nvidia-rtx-2070,nvidia-rtx-2070-super,nvidia-rtx-2080,nvidia-rtx-2080-super,nvidia-rtx-2080-ti,nvidia-quadro,amd-rx-570,amd-rx-580,amd-rx-5500-xt,amd-rx-5600-xt,amd-rx-5700,amd-rx-5700-xt,amd-rx-vega-64,nvidia-rtx-3070,nvidia-rtx-3080,nvidia-rtx-3090,gddr3,gddr5,gddr6,hbm2,gddr6x,1-gb,2-gb,4-gb,5-gb,6-gb,8-gb,11-gb,12-gb,16-gb-1,24-gb,32-gb-1,48-gb,10-gb,64-bit,128-bit,160-bit,192-bit,256-bit,352-bit,384-bit,2048-bit,3072-bit,4096-bit,320-bit
VGAS464,"Card màn hình ASUS ROG STRIX GTX 1650-O4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGIN074,"Card màn hình INNO3D GeForce GTX 1660 Ti TWIN X2 (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS515,"Card màn hình ASUS PH GTX 1650 Super-4G (4GB GDDR6, 128-bit, DVI+HDMI+DP)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGLE039,VGA Card LEADTEK nVidia Quadro P600 2GB GDDR5,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS528,"Card màn hình ASUS DUAL RX 5500 XT-O4G EVO (4GB GDDR6, 128-bit,HDMI+DP, 1x8-pin)",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
VGGI480,"Card màn hình Gigabyte RTX 3080 AORUS XTREME-10GD (10GB GDD6X, 320-bit, HDMI +DP, 3x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGPY004,"Card màn hình PNY RTX 2060 Super-8GB XLR8 GAMING Overclocked Edition (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGMS381,"Card màn hình MSI RTX 3080 VENTUS 3X 10G (10GB GDDR6X, 320-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGSP045,"Card màn hình SAPPHIRE NITRO+ Radeon RX 6800 XT OC GAMING 16GB (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGPL028,"Card màn hình PALIT GTX 1650 DUAL (4GB GDDR6, 128-bit, HDMI+DP)",Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS496,"Card màn hình ASUS TUF GAMING X3 Radeon RX 5700 XT OC Edition-8G (8GB GDDR6, 256-bit, HDMI+DP)",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGIN077,"Card màn hình INNO3D GeForce GTX 1650 TWIN X2 OC (4GB GDDR5, 128-bit, HDMI+DP)",Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGZT083,"Card màn hình ZOTAC RTX 2060 Super AMP (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGZT078,"Card màn hình ZOTAC GTX 1660 Super AMP (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGGI483,"Card màn hình Gigabyte RTX 3080 VISION OC-10GD (10GB GDD6X, 320-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGMS382,"Card màn hình MSI RTX 3080 VENTUS 3X OC 10G (10GB GDDR6X, 320-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGGI465,Card màn hình Gigabyte RTX 3090 AORUS M-24GD,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
VGSP046,"Card màn hình SAPPHIRE NITRO+ Radeon RX 6800 OC GAMING 16GB (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS408,Vga Card ASUS Dual RX580 - O8G,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGGI394,Vga Card Nvidia Quadro P620 2GB GDDR5 (Gigabyte),No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGGI428,"Card màn hình GIGABYTE GTX 1660 Ti GAMING OC-6G (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin) ",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGGI446,Vga Card Nvidia Quadro RTX 6000 24GB GDDR6 (Gigabyte),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
VGMS317,"Card màn hình MSI RTX 2080 VENTUS OC (8GB GDDR6, 256-bit, HDMI+DP+Type-C, 1x8-pin+ 1x6-pin)",Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGGI422,"Card màn hình GIGABYTE GTX 1660 GAMING OC - 6G (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin) ",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGGI432,"Card màn hình GIGABYTE RTX 2060 Super GAMING OC-8G (8GB GDDR6, 256-bit, HDMI+DP+Type-C, 1x6-pin + 1x8-pin) ",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGZT082,"Card màn hình ZOTAC RTX 2060 Super Mini (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin+1x6-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGSP041,"Card màn hình SAPPHIRE  RX 5500 XT (8GB GDDR6, 128-bit, HDMI+DP, 1x8-pin)",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
VGAS546,"Card màn hình Asus TUF RTX3080-O10G-GAMING (10GB GDD6X, 320-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGAS564,"Card màn hình ASUS ROG STRIX-LC-RX 6800 XT-O16G-GAMING (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGIN078,"Card màn hình INNO3D Geforce RTX 2080 iChill FROSTBITE (8GB GDDR6, 256-bit, HDMI+DP+USB-C, 1x8-pin+1x6-pin)",Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGAS505,"Card màn hình ASUS PH GTX 1660S Super-O6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGMS316,"Card màn hình MSI RTX 2080 Ti GAMING X TRIO (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 1x8-pin+ 1x6-pin)",Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
VGGI410,"Card màn hình GIGABYTE AORUS RTX 2080 Ti-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
VGZT084,"Card màn hình ZOTAC Gaming RTX 2070 Super Air (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin+1x6-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGEG007,"Card màn hình EVGA GeForce RTX 2080 Ti BLACK EDITION GAMING-11GB (11GB GDDR6, 352-bit, HDMI+DP+Type C, 1x6-pin+1x8-pin) ",Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
VGAS525,"Card màn hình ASUS TUF 3 RX 5600 XT-O6G EVO GAMING (6GB GDDR6, 192-bit,HDMI+DP, 1x6-pin + 1x8-pin)",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAR001,"Card màn hình ASROCK 5600XT Challenger D 6GB OC (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS542,"Card màn hình Asus TUF-RTX3080-10G-GAMING (10GB GDDR6X, 320-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGMS383,"Card màn hình MSI RTX 3070 GAMING TRIO 8G (8GB GDD6, 256-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGLE035,VGA Card LEADTEK nVidia Quadro GP100 16GB HBM2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
VGLE051,VGA Card nVidia Quadro RTX6000 Passive 24GB GDDR6,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
VGGL082,"Card màn hình GALAX RTX 2070 Super EX Gamer (1 Click OC) Black (27ISL6MDW0BG) - (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin) ",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGGI444,Vga Card Nvidia Quadro RTX 4000 8GB GDDR6 (Gigabyte),Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGAS477,"Card màn hình ASUS DUAL RTX 2060 Super-A8G EVO (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGGI401,"Card màn hình GIGABYTE RTX 2080 Ti Gaming OC-11GC (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
VGGI412,"Card màn hình GIGABYTE AORUS RTX 2080 Ti XTREME  WATERFORCE WB-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
VGGI429,"Card màn hình GIGABYTE RX580 GAMING-8G-MI (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x8-pin) ",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGAS493,"Card màn hình ASUS DUAL RTX 2080 Super-8G EVO (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
VGIN082,"Card màn hình INNO3D GTX 1650 Super TWIN X2 OC (4GB GDDR6, 128-bit, DVI+HDMI+DP, 1x6-pin)",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGAS526,"Card màn hình ASUS ROG STRIX RX 5500 XT-O8G GAMING (8GB GDDR6, 128-bit,HDMI+DP, 1x8-pin)",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
VGAR002,"Card màn hình ASROCK 5600XT PHANTOM GAMING D2 6GB OC (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
VGMS379,"Card màn hình MSI RTX 3080 GAMING TRIO 10G (10GB GDDR6X, 320-bit, HDMI +DP, 3x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
VGGI468,"Card màn hình Gigabyte RTX 3090 EAGLE OC-24GD (24GB GDD6X, 384-bit, HDMI +DP, 2x8-pin)",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
